student_ID,knowledge_point,score,is_pass,mastery_index
0557b1363a5092b5811f,m3D1v,0.6456692913385826,0.0,0.3874015748031496
0557b1363a5092b5811f,r8S3g,0.23333333333333334,0.0,0.13999999999999999
0557b1363a5092b5811f,s8Y2f,0.42857142857142855,0.0,0.2571428571428571
0557b1363a5092b5811f,t5V9e,0.22695035460992907,0.0,0.13617021276595745
0557b1363a5092b5811f,y9W5d,0.47706422018348627,0.0,0.28623853211009176
0559e9cf806dab4cc20d,b3C9s,0.37209302325581395,0.0,0.22325581395348837
0559e9cf806dab4cc20d,g7R2j,0.8311688311688312,0.0,0.4987012987012987
0559e9cf806dab4cc20d,k4W1c,1.1666666666666667,0.0,0.7000000000000001
0559e9cf806dab4cc20d,m3D1v,0.6944444444444444,0.0,0.41666666666666663
0559e9cf806dab4cc20d,r8S3g,0.3125,0.0,0.1875
0559e9cf806dab4cc20d,s8Y2f,0.16666666666666666,0.0,0.09999999999999999
0559e9cf806dab4cc20d,t5V9e,0.5172413793103449,0.0,0.3103448275862069
0559e9cf806dab4cc20d,y9W5d,0.7714285714285715,0.0,0.46285714285714286
056ab41140f68c15db14,b3C9s,1.6363636363636365,0.0,0.9818181818181818
056ab41140f68c15db14,g7R2j,1.1910112359550562,0.0,0.7146067415730337
056ab41140f68c15db14,k4W1c,3.0,0.0,1.7999999999999998
056ab41140f68c15db14,m3D1v,1.28,0.0,0.768
056ab41140f68c15db14,r8S3g,0.3125,0.0,0.1875
056ab41140f68c15db14,s8Y2f,0.6,0.0,0.36
056ab41140f68c15db14,t5V9e,0.4230769230769231,0.0,0.25384615384615383
056ab41140f68c15db14,y9W5d,1.0161290322580645,0.0,0.6096774193548387
058c03d945c4ae0978a0,b3C9s,1.2857142857142858,0.0,0.7714285714285715
058c03d945c4ae0978a0,g7R2j,1.8333333333333333,0.0,1.0999999999999999
058c03d945c4ae0978a0,k4W1c,1.0,0.0,0.6
058c03d945c4ae0978a0,m3D1v,2.263157894736842,0.0,1.3578947368421053
058c03d945c4ae0978a0,r8S3g,1.0,0.0,0.6
058c03d945c4ae0978a0,s8Y2f,1.5,0.0,0.8999999999999999
058c03d945c4ae0978a0,t5V9e,1.5,0.0,0.8999999999999999
058c03d945c4ae0978a0,y9W5d,1.5,0.0,0.8999999999999999
05e1c3ce1728da7e37e0,k4W1c,0.75,0.0,0.44999999999999996
05e1c3ce1728da7e37e0,m3D1v,1.0909090909090908,0.0,0.6545454545454544
05e1c3ce1728da7e37e0,r8S3g,0.09433962264150944,0.0,0.05660377358490566
05e1c3ce1728da7e37e0,t5V9e,0.2962962962962963,0.0,0.17777777777777776
05e1c3ce1728da7e37e0,y9W5d,0.5714285714285714,0.0,0.3428571428571428
05e6d9723ab3cde0841d,b3C9s,0.2777777777777778,0.0,0.16666666666666666
05e6d9723ab3cde0841d,g7R2j,1.0,0.0,0.6
05e6d9723ab3cde0841d,k4W1c,0.85,0.0,0.51
05e6d9723ab3cde0841d,m3D1v,0.4258064516129032,0.0,0.2554838709677419
05e6d9723ab3cde0841d,r8S3g,0.0958904109589041,0.0,0.05753424657534246
05e6d9723ab3cde0841d,s8Y2f,0.13636363636363635,0.0,0.0818181818181818
05e6d9723ab3cde0841d,t5V9e,0.21212121212121213,0.0,0.12727272727272726
05e6d9723ab3cde0841d,y9W5d,0.36885245901639346,0.0,0.22131147540983606
061db2c91f94c612f2d4,b3C9s,2.3333333333333335,0.0,1.4000000000000001
061db2c91f94c612f2d4,g7R2j,2.3333333333333335,0.0,1.4000000000000001
061db2c91f94c612f2d4,k4W1c,2.3333333333333335,0.0,1.4000000000000001
061db2c91f94c612f2d4,m3D1v,2.176470588235294,0.0,1.3058823529411763
061db2c91f94c612f2d4,r8S3g,0.8333333333333334,0.0,0.5
061db2c91f94c612f2d4,s8Y2f,1.5,0.0,0.8999999999999999
061db2c91f94c612f2d4,t5V9e,2.0,0.0,1.2
061db2c91f94c612f2d4,y9W5d,2.0,0.0,1.2
06309f4c8785254f4c13,b3C9s,3.3333333333333335,0.0,2.0
06309f4c8785254f4c13,g7R2j,1.6666666666666667,0.0,1.0
06309f4c8785254f4c13,k4W1c,3.0,0.0,1.7999999999999998
06309f4c8785254f4c13,m3D1v,2.5714285714285716,0.0,1.542857142857143
06309f4c8785254f4c13,r8S3g,0.21739130434782608,0.0,0.13043478260869565
06309f4c8785254f4c13,s8Y2f,3.0,0.0,1.7999999999999998
06309f4c8785254f4c13,t5V9e,0.5882352941176471,0.0,0.35294117647058826
06309f4c8785254f4c13,y9W5d,2.0625,0.0,1.2375
06aff3e28c5db152f506,b3C9s,1.375,0.0,0.825
06aff3e28c5db152f506,g7R2j,1.12,0.0,0.672
06aff3e28c5db152f506,k4W1c,1.3,0.0,0.78
06aff3e28c5db152f506,m3D1v,1.8275862068965518,0.0,1.096551724137931
06aff3e28c5db152f506,r8S3g,0.5,0.0,0.3
06aff3e28c5db152f506,s8Y2f,1.5,0.0,0.8999999999999999
06aff3e28c5db152f506,t5V9e,1.1666666666666667,0.0,0.7000000000000001
06aff3e28c5db152f506,y9W5d,1.7575757575757576,0.0,1.0545454545454545
071685b292483b04e836,b3C9s,3.3333333333333335,0.0,2.0
071685b292483b04e836,g7R2j,1.875,0.0,1.125
071685b292483b04e836,k4W1c,2.0,0.0,1.2
071685b292483b04e836,m3D1v,2.5714285714285716,0.0,1.542857142857143
071685b292483b04e836,r8S3g,0.29411764705882354,0.0,0.17647058823529413
071685b292483b04e836,s8Y2f,2.3333333333333335,0.0,1.4000000000000001
071685b292483b04e836,t5V9e,0.8421052631578947,0.0,0.5052631578947367
071685b292483b04e836,y9W5d,2.0833333333333335,0.0,1.25
074d7f43de7264306775,b3C9s,3.3333333333333335,0.0,2.0
074d7f43de7264306775,g7R2j,0.5,0.0,0.3
074d7f43de7264306775,k4W1c,3.0,0.0,1.7999999999999998
074d7f43de7264306775,m3D1v,0.7681159420289855,0.0,0.46086956521739125
074d7f43de7264306775,r8S3g,0.06578947368421052,0.0,0.039473684210526314
074d7f43de7264306775,s8Y2f,1.5,0.0,0.8999999999999999
074d7f43de7264306775,t5V9e,0.36363636363636365,0.0,0.21818181818181817
074d7f43de7264306775,y9W5d,1.736842105263158,0.0,1.0421052631578946
077d5c82c9ee5019220f,b3C9s,2.8,0.0,1.68
077d5c82c9ee5019220f,g7R2j,1.3636363636363635,0.0,0.8181818181818181
077d5c82c9ee5019220f,k4W1c,2.066666666666667,0.0,1.24
077d5c82c9ee5019220f,m3D1v,2.2222222222222223,0.0,1.3333333333333333
077d5c82c9ee5019220f,r8S3g,0.32142857142857145,0.0,0.19285714285714287
077d5c82c9ee5019220f,s8Y2f,1.0,0.0,0.6
077d5c82c9ee5019220f,t5V9e,0.8076923076923077,0.0,0.4846153846153846
077d5c82c9ee5019220f,y9W5d,1.3148148148148149,0.0,0.7888888888888889
07e3362d20ff4337671b,b3C9s,3.3333333333333335,0.0,2.0
07e3362d20ff4337671b,g7R2j,1.1875,0.0,0.7125
07e3362d20ff4337671b,k4W1c,1.5,0.0,0.8999999999999999
07e3362d20ff4337671b,m3D1v,1.880952380952381,0.0,1.1285714285714286
07e3362d20ff4337671b,r8S3g,0.3181818181818182,0.0,0.1909090909090909
07e3362d20ff4337671b,s8Y2f,3.0,0.0,1.7999999999999998
07e3362d20ff4337671b,t5V9e,1.1538461538461537,0.0,0.6923076923076922
07e3362d20ff4337671b,y9W5d,2.4,0.0,1.44
091554ffa26fc9b17c36,b3C9s,3.3333333333333335,0.0,2.0
091554ffa26fc9b17c36,g7R2j,1.875,0.0,1.125
091554ffa26fc9b17c36,k4W1c,3.0,0.0,1.7999999999999998
091554ffa26fc9b17c36,m3D1v,1.6363636363636365,0.0,0.9818181818181818
091554ffa26fc9b17c36,r8S3g,0.75,0.0,0.44999999999999996
091554ffa26fc9b17c36,s8Y2f,3.0,0.0,1.7999999999999998
091554ffa26fc9b17c36,t5V9e,1.8333333333333333,0.0,1.0999999999999999
091554ffa26fc9b17c36,y9W5d,2.0,0.0,1.2
09400a9b50b6c96c5510,b3C9s,1.5,0.0,0.8999999999999999
09400a9b50b6c96c5510,g7R2j,1.4181818181818182,0.0,0.850909090909091
09400a9b50b6c96c5510,k4W1c,2.0,0.0,1.2
09400a9b50b6c96c5510,m3D1v,1.4615384615384615,0.0,0.8769230769230768
09400a9b50b6c96c5510,r8S3g,0.21875,0.0,0.13125
09400a9b50b6c96c5510,s8Y2f,3.0,0.0,1.7999999999999998
09400a9b50b6c96c5510,t5V9e,0.75,0.0,0.44999999999999996
09400a9b50b6c96c5510,y9W5d,1.8846153846153846,0.0,1.1307692307692307
098b2c66cbc1ed736e14,b3C9s,1.0714285714285714,0.0,0.6428571428571428
098b2c66cbc1ed736e14,g7R2j,1.5151515151515151,0.0,0.9090909090909091
098b2c66cbc1ed736e14,k4W1c,2.5,0.0,1.5
098b2c66cbc1ed736e14,m3D1v,1.4545454545454546,0.0,0.8727272727272727
098b2c66cbc1ed736e14,r8S3g,0.45454545454545453,0.0,0.2727272727272727
098b2c66cbc1ed736e14,s8Y2f,1.75,0.0,1.05
098b2c66cbc1ed736e14,t5V9e,0.9090909090909091,0.0,0.5454545454545454
098b2c66cbc1ed736e14,y9W5d,1.7333333333333334,0.0,1.04
0999173c045ee29a0b44,b3C9s,2.5,0.0,1.5
0999173c045ee29a0b44,g7R2j,1.1304347826086956,0.0,0.6782608695652174
0999173c045ee29a0b44,k4W1c,1.0,0.0,0.6
0999173c045ee29a0b44,m3D1v,0.9787234042553191,0.0,0.5872340425531914
0999173c045ee29a0b44,r8S3g,0.34615384615384615,0.0,0.20769230769230768
0999173c045ee29a0b44,s8Y2f,1.0,0.0,0.6
0999173c045ee29a0b44,t5V9e,1.0588235294117647,0.0,0.6352941176470588
0999173c045ee29a0b44,y9W5d,1.3214285714285714,0.0,0.7928571428571428
09dfa3f18e48917f0242,b3C9s,3.3333333333333335,0.0,2.0
09dfa3f18e48917f0242,g7R2j,0.4411764705882353,0.0,0.2647058823529412
09dfa3f18e48917f0242,k4W1c,3.0,0.0,1.7999999999999998
09dfa3f18e48917f0242,m3D1v,0.7301587301587301,0.0,0.43809523809523804
09dfa3f18e48917f0242,r8S3g,0.06896551724137931,0.0,0.041379310344827586
09dfa3f18e48917f0242,s8Y2f,3.0,0.0,1.7999999999999998
09dfa3f18e48917f0242,t5V9e,0.3977272727272727,0.0,0.23863636363636362
09dfa3f18e48917f0242,y9W5d,1.75,0.0,1.05
09e4bfadd7e012c37c7c,b3C9s,1.25,0.0,0.75
09e4bfadd7e012c37c7c,g7R2j,1.25,0.0,0.75
09e4bfadd7e012c37c7c,k4W1c,3.0,0.0,1.7999999999999998
09e4bfadd7e012c37c7c,m3D1v,1.2244897959183674,0.0,0.7346938775510204
09e4bfadd7e012c37c7c,r8S3g,1.0,0.0,0.6
09e4bfadd7e012c37c7c,s8Y2f,0.6666666666666666,0.0,0.39999999999999997
09e4bfadd7e012c37c7c,t5V9e,0.8,0.0,0.48
09e4bfadd7e012c37c7c,y9W5d,1.2142857142857142,0.0,0.7285714285714285
0a7f1a73361654329281,b3C9s,2.5,0.0,1.5
0a7f1a73361654329281,g7R2j,1.7777777777777777,0.0,1.0666666666666667
0a7f1a73361654329281,k4W1c,3.0,0.0,1.7999999999999998
0a7f1a73361654329281,m3D1v,0.9318181818181818,0.0,0.5590909090909091
0a7f1a73361654329281,r8S3g,0.2608695652173913,0.0,0.15652173913043477
0a7f1a73361654329281,s8Y2f,1.25,0.0,0.75
0a7f1a73361654329281,t5V9e,0.9333333333333333,0.0,0.5599999999999999
0a7f1a73361654329281,y9W5d,1.0277777777777777,0.0,0.6166666666666666
0a8736f6520cea837d94,b3C9s,2.5,0.0,1.5
0a8736f6520cea837d94,g7R2j,0.95,0.0,0.57
0a8736f6520cea837d94,k4W1c,0.2727272727272727,0.0,0.1636363636363636
0a8736f6520cea837d94,m3D1v,0.5,0.0,0.3
0a8736f6520cea837d94,r8S3g,0.3125,0.0,0.1875
0a8736f6520cea837d94,s8Y2f,1.0,0.0,0.6
0a8736f6520cea837d94,t5V9e,0.34951456310679613,0.0,0.20970873786407768
0a8736f6520cea837d94,y9W5d,0.7323943661971831,0.0,0.4394366197183099
0b02f701b1179f9f74f9,b3C9s,3.3333333333333335,0.0,2.0
0b02f701b1179f9f74f9,g7R2j,1.1379310344827587,0.0,0.6827586206896552
0b02f701b1179f9f74f9,k4W1c,3.0,0.0,1.7999999999999998
0b02f701b1179f9f74f9,m3D1v,1.2580645161290323,0.0,0.7548387096774193
0b02f701b1179f9f74f9,r8S3g,0.11627906976744186,0.0,0.06976744186046512
0b02f701b1179f9f74f9,s8Y2f,1.5,0.0,0.8999999999999999
0b02f701b1179f9f74f9,t5V9e,0.45454545454545453,0.0,0.2727272727272727
0b02f701b1179f9f74f9,y9W5d,1.0,0.0,0.6
0b16d35f1f39a063708a,b3C9s,0.8333333333333334,0.0,0.5
0b16d35f1f39a063708a,g7R2j,0.6885245901639344,0.0,0.4131147540983606
0b16d35f1f39a063708a,k4W1c,0.8,0.0,0.48
0b16d35f1f39a063708a,m3D1v,0.4936708860759494,0.0,0.29620253164556964
0b16d35f1f39a063708a,r8S3g,0.18604651162790697,0.0,0.11162790697674418
0b16d35f1f39a063708a,s8Y2f,0.6470588235294118,0.0,0.38823529411764707
0b16d35f1f39a063708a,t5V9e,0.35294117647058826,0.0,0.21176470588235294
0b16d35f1f39a063708a,y9W5d,0.7111111111111111,0.0,0.4266666666666667
0b28c0a454678b75eefb,b3C9s,3.3333333333333335,0.0,2.0
0b28c0a454678b75eefb,g7R2j,2.142857142857143,0.0,1.2857142857142856
0b28c0a454678b75eefb,k4W1c,3.0,0.0,1.7999999999999998
0b28c0a454678b75eefb,m3D1v,2.090909090909091,0.0,1.2545454545454544
0b28c0a454678b75eefb,r8S3g,0.45454545454545453,0.0,0.2727272727272727
0b28c0a454678b75eefb,s8Y2f,3.0,0.0,1.7999999999999998
0b28c0a454678b75eefb,t5V9e,1.1,0.0,0.66
0b28c0a454678b75eefb,y9W5d,2.68,0.0,1.608
0b307ee95b41e222f204,b3C9s,1.5217391304347827,0.0,0.9130434782608696
0b307ee95b41e222f204,g7R2j,1.4,0.0,0.84
0b307ee95b41e222f204,k4W1c,3.0,0.0,1.7999999999999998
0b307ee95b41e222f204,m3D1v,1.1538461538461537,0.0,0.6923076923076922
0b307ee95b41e222f204,r8S3g,0.2631578947368421,0.0,0.15789473684210525
0b307ee95b41e222f204,s8Y2f,1.5,0.0,0.8999999999999999
0b307ee95b41e222f204,t5V9e,1.0714285714285714,0.0,0.6428571428571428
0b307ee95b41e222f204,y9W5d,1.2222222222222223,0.0,0.7333333333333334
0b828e1ae026c57b34dd,b3C9s,2.0,0.0,1.2
0b828e1ae026c57b34dd,g7R2j,1.8333333333333333,0.0,1.0999999999999999
0b828e1ae026c57b34dd,k4W1c,2.5,0.0,1.5
0b828e1ae026c57b34dd,m3D1v,1.6129032258064515,0.0,0.9677419354838709
0b828e1ae026c57b34dd,r8S3g,0.5555555555555556,0.0,0.3333333333333333
0b828e1ae026c57b34dd,s8Y2f,0.75,0.0,0.44999999999999996
0b828e1ae026c57b34dd,t5V9e,1.4285714285714286,0.0,0.8571428571428571
0b828e1ae026c57b34dd,y9W5d,2.0,0.0,1.2
0b8bea274b24847526b7,b3C9s,3.3333333333333335,0.0,2.0
0b8bea274b24847526b7,g7R2j,0.5294117647058824,0.0,0.3176470588235294
0b8bea274b24847526b7,k4W1c,3.0,0.0,1.7999999999999998
0b8bea274b24847526b7,m3D1v,1.9444444444444444,0.0,1.1666666666666665
0b8bea274b24847526b7,r8S3g,0.12195121951219512,0.0,0.07317073170731707
0b8bea274b24847526b7,s8Y2f,3.0,0.0,1.7999999999999998
0b8bea274b24847526b7,t5V9e,1.2142857142857142,0.0,0.7285714285714285
0b8bea274b24847526b7,y9W5d,2.3125,0.0,1.3875
0bb8692f43a372e8d967,b3C9s,2.0,0.0,1.2
0bb8692f43a372e8d967,g7R2j,1.4545454545454546,0.0,0.8727272727272727
0bb8692f43a372e8d967,k4W1c,0.375,0.0,0.22499999999999998
0bb8692f43a372e8d967,m3D1v,1.6046511627906976,0.0,0.9627906976744185
0bb8692f43a372e8d967,r8S3g,0.48,0.0,0.288
0bb8692f43a372e8d967,s8Y2f,3.0,0.0,1.7999999999999998
0bb8692f43a372e8d967,t5V9e,1.5555555555555556,0.0,0.9333333333333333
0bb8692f43a372e8d967,y9W5d,1.054054054054054,0.0,0.6324324324324323
0c57caf5358d30408034,b3C9s,1.5833333333333333,0.0,0.95
0c57caf5358d30408034,g7R2j,0.4634146341463415,0.0,0.2780487804878049
0c57caf5358d30408034,k4W1c,3.0,0.0,1.7999999999999998
0c57caf5358d30408034,m3D1v,1.0,0.0,0.6
